,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,License,Product,Sales,Quantity,Discount,Profit,Month_Year,Discount Category,Profit Margin,Sales Percentage,Month,Year,Discount Amount
106,AMER-2020-109918,2020-09-07,Gavin Nash,United States,Rochester,AMER,NAMER,Oracle,1072,Tech,Strategic,885EAJ1T7P,ContactMatcher,83.92,5,0.2,31.47,September 2020,Low Discount,37.5,0.8,September,2020,20.97999999999999
107,AMER-2020-109918,2020-09-07,Gavin Nash,United States,Rochester,AMER,NAMER,Oracle,1072,Tech,Strategic,"WFLNN9D2H8, 5I6WEKAJRZ",Support,47.92,6,0.0,17.0504,September 2020,No Discount,35.58,1.0,September,2020,0.0
108,AMER-2020-110072,2020-10-22,Lisa Oliver,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,BHODKJ9L3G,SaaS Connector Pack,93.888,4,0.2,12.9096,October 2020,Low Discount,13.75,0.8,October,2020,23.471999999999994
109,AMER-2020-110184,2020-07-12,Bella Hodges,United States,New York City,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,3V42A7O0LD,Marketing Suite - Gold,249.75,9,0.0,44.955,July 2020,No Discount,18.0,1.0,July,2020,0.0
110,AMER-2020-110184,2020-07-12,Bella Hodges,United States,New York City,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,U8UOBDZ9YI,Site Analytics,255.936,8,0.2,28.7928,July 2020,Low Discount,11.25,0.8,July,2020,63.98400000000001
111,AMER-2020-110527,2020-08-09,David Graham,United States,Seattle,AMER,NAMER,Daimler,1052,Transportation,Enterprise,6HJBGH20DR,FinanceHub,20.88,8,0.0,9.6048,August 2020,No Discount,46.0,1.0,August,2020,0.0
112,AMER-2020-110674,2020-02-13,Deirdre McDonald,United States,Columbus,AMER,NAMER,Anthem,1029,Healthcare,SMB,S46B8II7DP,FinanceHub,129.568,2,0.2,-24.294,February 2020,Low Discount,-18.75,0.8,February,2020,32.391999999999996
113,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,MIE3UIQ486,Big Ol Database,767.952,6,0.2,287.982,December 2020,Low Discount,37.5,0.8,December,2020,191.98799999999994
114,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,N4XYANZFWC,ContactMatcher,14.352,3,0.2,4.6644,December 2020,Low Discount,32.5,0.8,December,2020,3.5879999999999974
115,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,IFH12Z4MW8,FinanceHub,274.77,9,0.0,126.3942,December 2020,No Discount,46.0,1.0,December,2020,0.0
116,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,"NNOJ09XEFG, U1ZLAB0DKH",SaaS Connector Pack,95.46000000000001,11,0.0,32.2074,December 2020,No Discount,33.74,1.0,December,2020,0.0
117,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,9RQNH80T8Z,Site Analytics,191.976,3,0.2,19.1976,December 2020,Low Discount,10.0,0.8,December,2020,47.994
118,AMER-2020-110786,2020-12-29,Carolyn Dowd,United States,Los Angeles,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,BZCV6CQZTA,Support,21.12,4,0.0,9.504,December 2020,No Discount,45.0,1.0,December,2020,0.0
119,AMER-2020-110849,2020-04-18,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,48UEDI42ND,Big Ol Database,287.968,4,0.2,97.1892,April 2020,Low Discount,33.75,0.8,April,2020,71.99199999999996
120,AMER-2020-110849,2020-04-18,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,"JBRDH3LCLH, NRJZ5W7RQB",ChatBot Plugin,23.869999999999997,9,0.0,7.3523,April 2020,No Discount,30.8,1.0,April,2020,0.0
121,AMER-2020-110849,2020-04-18,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,RSMY4HGSEQ,Storage,11.62,2,0.0,3.6022,April 2020,No Discount,31.0,1.0,April,2020,0.0
122,AMER-2020-111003,2020-06-01,Anne Rutherford,Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,1100,Finance,Enterprise,YPEK9QP90U,ChatBot Plugin,289.2,6,0.0,83.868,June 2020,No Discount,29.0,1.0,June,2020,0.0
123,AMER-2020-111003,2020-06-01,Anne Rutherford,Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,1100,Finance,Enterprise,4G8MXMZRYG,ContactMatcher,45.48,3,0.0,20.9208,June 2020,No Discount,46.0,1.0,June,2020,0.0
124,AMER-2020-111059,2020-02-04,Dan Allan,Canada,Toronto,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,"SD9I5XRF5R, BD2ELH74HB",ContactMatcher,97.11200000000001,5,0.2,31.5614,February 2020,Low Discount,32.5,0.8,February,2020,24.27799999999999
125,AMER-2020-111192,2020-07-30,Joanne Forsyth,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,Strategic,DSHSMCV27D,Marketing Suite,1367.84,8,0.0,259.8896,July 2020,No Discount,19.0,1.0,July,2020,0.0
126,AMER-2020-111360,2020-11-24,Samantha Piper,Mexico,Guadalajara,AMER,LATAM,Fannie Mae,1035,Finance,Enterprise,09OW8NBK26,ContactMatcher,5.742,3,0.7,-4.5936,November 2020,High Discount,-80.0,0.30000000000000004,November,2020,13.397999999999996
127,AMER-2020-111857,2020-04-23,Boris Underwood,United States,Los Angeles,AMER,NAMER,Itochu,1032,Finance,Enterprise,GUJAXXIC59,Support,48.91,1,0.0,22.9877,April 2020,No Discount,47.0,1.0,April,2020,0.0
128,AMER-2020-111871,2020-03-18,Thomas Watson,United States,Los Angeles,AMER,NAMER,Home Depot,1047,Retail,Enterprise,OI99X15HKU,Marketing Suite,1198.33,10,0.15,70.49,March 2020,Low Discount,5.88,0.85,March,2020,211.47000000000003
129,AMER-2020-111962,2020-09-29,Joe Skinner,Canada,Toronto,AMER,NAMER,Sony,1028,Tech,SMB,626DDEXOQF,ContactMatcher,10.048,2,0.2,3.14,September 2020,Low Discount,31.25,0.8,September,2020,2.5119999999999987
130,AMER-2020-111962,2020-09-29,Joe Skinner,Canada,Toronto,AMER,NAMER,Sony,1028,Tech,SMB,BJ9XABLLNR,Marketing Suite - Gold,807.75,5,0.0,153.4725,September 2020,No Discount,19.0,1.0,September,2020,0.0
131,AMER-2020-112291,2020-04-03,Justin Walsh,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,"ZCXGTMUIFR, 0IM8YW5WZG",Data Smasher,222.29,5,0.0,80.0244,April 2020,No Discount,36.0,1.0,April,2020,0.0
132,AMER-2020-112291,2020-04-03,Justin Walsh,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,MESH1IELNS,SaaS Connector Pack - Gold,11.16,2,0.0,5.58,April 2020,No Discount,50.0,1.0,April,2020,0.0
133,AMER-2020-112795,2020-08-23,Anne Rutherford,Brazil,São Paulo,AMER,LATAM,Trafigura Group,1100,Finance,Enterprise,FOTRBR9RS4,Support,19.44,3,0.0,9.5256,August 2020,No Discount,49.0,1.0,August,2020,0.0
134,AMER-2020-112837,2020-09-11,Lily Hart,United States,Denver,AMER,NAMER,Home Depot,1047,Retail,SMB,OH9OABPTIN,SaaS Connector Pack,127.95,3,0.0,21.7515,September 2020,No Discount,17.0,1.0,September,2020,0.0
135,AMER-2020-112851,2020-09-17,Amelia Lee,United States,Newark,AMER,NAMER,Nestle,1089,Consumer Products,SMB,4RECFX885B,SaaS Connector Pack - Gold,182.94,3,0.0,85.9818,September 2020,No Discount,47.0,1.0,September,2020,0.0
136,AMER-2020-113047,2020-10-24,Stephen Dyer,Colombia,Cali,AMER,LATAM,AT&T,1010,Communications,SMB,RJ8HAZF7SK,Storage,11.85,3,0.0,3.792,October 2020,No Discount,32.0,1.0,October,2020,0.0
137,AMER-2020-113271,2020-07-09,Sam Carr,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,Enterprise,1HWE9PAJ9K,ChatBot Plugin,5.56,2,0.0,2.224,July 2020,No Discount,40.0,1.0,July,2020,0.0
138,AMER-2020-113271,2020-07-09,Sam Carr,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,Enterprise,CZ6XF59VXU,ContactMatcher,14.304,6,0.2,4.6488,July 2020,Low Discount,32.5,0.8,July,2020,3.5759999999999987
139,AMER-2020-113271,2020-07-09,Sam Carr,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,Enterprise,ZNEHYDHN2P,Marketing Suite,119.833,1,0.15,7.049,July 2020,Low Discount,5.88,0.85,July,2020,21.14699999999999
140,AMER-2020-113271,2020-07-09,Sam Carr,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,Enterprise,C8J3OWAICR,Support,32.4,5,0.0,15.552,July 2020,No Discount,48.0,1.0,July,2020,0.0
141,AMER-2020-113320,2020-12-12,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,U2GY1EUEEH,Marketing Suite - Gold,8.94,3,0.0,0.6258,December 2020,No Discount,7.0,1.0,December,2020,0.0
142,AMER-2020-113320,2020-12-12,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,"93MXNGYGZC, 3QSU42KVGH",SaaS Connector Pack,21.78,6,0.0,8.9496,December 2020,No Discount,41.09,1.0,December,2020,0.0
143,AMER-2020-113383,2020-09-10,Luke Bower,Argentina,Mendoza,AMER,LATAM,Costco Wholesale,1025,Retail,SMB,AKAZVE9KWK,OneView,81.92,4,0.0,22.1184,September 2020,No Discount,27.0,1.0,September,2020,0.0
144,AMER-2020-113383,2020-09-10,Luke Bower,Argentina,Mendoza,AMER,LATAM,Costco Wholesale,1025,Retail,SMB,5GWAS8XXII,SaaS Connector Pack,254.9,5,0.0,76.47,September 2020,No Discount,30.0,1.0,September,2020,0.0
145,AMER-2020-113579,2020-12-13,Jan Watson,United States,New York City,AMER,NAMER,Valero Energy,1093,Energy,SMB,A5TEE0E6WM,Support,90.24,6,0.0,41.5104,December 2020,No Discount,46.0,1.0,December,2020,0.0
146,AMER-2020-113768,2020-05-13,Ryan Jackson,United States,New York City,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,F5NKA1QD9W,FinanceHub,279.456,6,0.2,20.9592,May 2020,Low Discount,7.5,0.8,May,2020,69.86399999999998
147,AMER-2020-113768,2020-05-13,Ryan Jackson,United States,New York City,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,BGOWH1U8TL,Support,8.0,2,0.0,3.84,May 2020,No Discount,48.0,1.0,May,2020,0.0
148,AMER-2020-114125,2020-07-09,Anna Fisher,United States,New York City,AMER,NAMER,General Motors,1041,Manufacturing,Enterprise,IY7R82JQ54,ContactMatcher,41.904,6,0.2,14.1426,July 2020,Low Discount,33.75,0.8,July,2020,10.475999999999999
149,AMER-2020-114125,2020-07-09,Anna Fisher,United States,New York City,AMER,NAMER,General Motors,1041,Manufacturing,Enterprise,MEANTAB7CO,FinanceHub,2.88,1,0.0,1.4112,July 2020,No Discount,49.0,1.0,July,2020,0.0
150,AMER-2020-114125,2020-07-09,Anna Fisher,United States,New York City,AMER,NAMER,General Motors,1041,Manufacturing,Enterprise,L66QCLXSM4,Marketing Suite - Gold,23.92,4,0.0,4.0664,July 2020,No Discount,17.0,1.0,July,2020,0.0
151,AMER-2020-114195,2020-11-01,Lily Paterson,Mexico,Mexico City,AMER,LATAM,Carrefour,1048,Retail,Strategic,"3RRV1BZ0BV, 30UO6KU6SK",ContactMatcher,25.560000000000002,5,0.7,-20.5524,November 2020,High Discount,-80.41,0.30000000000000004,November,2020,59.639999999999986
152,AMER-2020-114195,2020-11-01,Lily Paterson,Mexico,Mexico City,AMER,LATAM,Carrefour,1048,Retail,Strategic,VYUFWNKBAP,SaaS Connector Pack,68.704,2,0.2,16.3172,November 2020,Low Discount,23.75,0.8,November,2020,17.175999999999988
153,AMER-2020-114433,2020-05-13,Pippa Blake,United States,San Diego,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ESW8EYZDBD,Data Smasher,149.97,3,0.0,52.4895,May 2020,No Discount,35.0,1.0,May,2020,0.0
154,AMER-2020-114643,2020-06-13,Carol Berry,United States,New York City,AMER,NAMER,American Express,1005,Finance,Strategic,BYO2ZAMFNZ,ChatBot Plugin,14.52,3,0.0,4.7916,June 2020,No Discount,33.0,1.0,June,2020,0.0
155,AMER-2020-115056,2020-05-02,Jane Pullman,Mexico,Mexico City,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,V5V1SXLHBT,OneView,26.136,3,0.2,1.9602,May 2020,Low Discount,7.5,0.8,May,2020,6.533999999999995
156,AMER-2020-115133,2020-09-26,Michelle Hemmings,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,M3KKEGTJM1,Data Smasher,3.152,2,0.2,0.4728,September 2020,Low Discount,15.0,0.8,September,2020,0.7879999999999998
157,AMER-2020-115133,2020-09-26,Michelle Hemmings,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,1IFMQHZJP8,OneView,16.704,6,0.2,1.2528,September 2020,Low Discount,7.5,0.8,September,2020,4.175999999999998
158,AMER-2020-115133,2020-09-26,Michelle Hemmings,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,K69P1R2GQ3,Support,32.896,4,0.2,11.1024,September 2020,Low Discount,33.75,0.8,September,2020,8.223999999999997
159,AMER-2020-115161,2020-02-01,Jan White,United States,Yonkers,AMER,NAMER,Lukoil,1044,Energy,SMB,G146C50CFX,Marketing Suite,290.666,2,0.15,3.4196,February 2020,Low Discount,1.18,0.85,February,2020,51.29399999999998
160,AMER-2020-115259,2020-08-25,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,"U9IXLQYDG8, QHG92H9NGL",SaaS Connector Pack - Gold,135.184,8,0.2,45.6836,August 2020,Low Discount,33.79,0.8,August,2020,33.79599999999999
161,AMER-2020-115259,2020-08-25,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,1DRXSUGWY6,Storage,40.096,14,0.2,14.5348,August 2020,Low Discount,36.25,0.8,August,2020,10.023999999999994
162,AMER-2020-115259,2020-08-25,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,NGH6JD32CX,Support,23.976,3,0.2,7.4925,August 2020,Low Discount,31.25,0.8,August,2020,5.994
163,AMER-2020-115357,2020-08-06,Michael King,Colombia,Bogotá,AMER,LATAM,FedEx,1036,Transportation,SMB,3RLKYUY8LB,Data Smasher,62.91,3,0.0,22.6476,August 2020,No Discount,36.0,1.0,August,2020,0.0
164,AMER-2020-115812,2020-06-09,Thomas Hodges,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,4SYTVM0746,ChatBot Plugin,7.28,4,0.0,1.9656,June 2020,No Discount,27.0,1.0,June,2020,0.0
165,AMER-2020-115812,2020-06-09,Thomas Hodges,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,"XPBOBXWXA3, 43NZ37VE2D",ContactMatcher,1724.6879999999999,12,0.2,91.0917,June 2020,Low Discount,5.28,0.8,June,2020,431.1719999999998
166,AMER-2020-115812,2020-06-09,Thomas Hodges,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,71J8P9Z1P0,OneView,114.9,5,0.0,34.47,June 2020,No Discount,30.0,1.0,June,2020,0.0
167,AMER-2020-115812,2020-06-09,Thomas Hodges,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,8RM88WFOAE,SaaS Connector Pack,48.86,7,0.0,14.1694,June 2020,No Discount,29.0,1.0,June,2020,0.0
168,AMER-2020-115812,2020-06-09,Thomas Hodges,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,"07842ES7DY, JG14MOU94R",Site Analytics,1818.576,10,0.2,159.072,June 2020,Low Discount,8.75,0.8,June,2020,454.6439999999998
169,AMER-2020-115889,2020-11-02,Harry Mills,United States,Los Angeles,AMER,NAMER,Bosch,1076,Tech,SMB,5SUA4N5X7C,Marketing Suite - Gold,362.92,2,0.0,105.2468,November 2020,No Discount,29.0,1.0,November,2020,0.0
170,AMER-2020-115889,2020-11-02,Harry Mills,United States,Los Angeles,AMER,NAMER,Bosch,1076,Tech,SMB,PE0V8477UX,Site Analytics,46.384,2,0.2,5.2182,November 2020,Low Discount,11.25,0.8,November,2020,11.595999999999997
171,AMER-2020-115973,2020-11-24,Rachel Cornish,Mexico,Guadalajara,AMER,LATAM,Volkswagen,1046,Manufacturing,SMB,53JY1OWYNH,ChatBot Plugin,2.624,1,0.2,0.4264,November 2020,Low Discount,16.25,0.8,November,2020,0.6559999999999997
172,AMER-2020-116239,2020-03-04,Alexandra Dyer,Colombia,Bogotá,AMER,LATAM,Walmart,1096,Retail,SMB,AFPQHIGAE3,Marketing Suite - Gold,354.9,5,0.0,17.745,March 2020,No Discount,5.0,1.0,March,2020,0.0
173,AMER-2020-116673,2020-12-15,Nicola Pullman,United States,Seattle,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,PFNPL5F9NX,SaaS Connector Pack,6.16,2,0.0,1.9712,December 2020,No Discount,32.0,1.0,December,2020,0.0
174,AMER-2020-116785,2020-04-26,Lily Blake,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,64PUDRNAW6,ChatBot Plugin,21.4,5,0.0,6.206,April 2020,No Discount,29.0,1.0,April,2020,0.0
175,AMER-2020-116785,2020-04-26,Lily Blake,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,IWH0SZK39B,FinanceHub,12.6,2,0.0,5.796,April 2020,No Discount,46.0,1.0,April,2020,0.0
176,AMER-2020-116834,2020-10-11,Sally Nolan,Canada,Toronto,AMER,NAMER,Lukoil,1044,Energy,Enterprise,IBW9RPVMR9,Data Smasher,345.0,5,0.0,58.65,October 2020,No Discount,17.0,1.0,October,2020,0.0
177,AMER-2020-116834,2020-10-11,Sally Nolan,Canada,Toronto,AMER,NAMER,Lukoil,1044,Energy,Enterprise,VJMFAX9BQO,SaaS Connector Pack,63.47,11,0.0,19.041,October 2020,No Discount,30.0,1.0,October,2020,0.0
178,AMER-2020-116932,2020-07-21,Joanne Harris,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,SF9OB3GE6Z,ChatBot Plugin,99.2,5,0.0,25.792,July 2020,No Discount,26.0,1.0,July,2020,0.0
179,AMER-2020-116932,2020-07-21,Joanne Harris,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,OCNJLFNP2C,ContactMatcher,272.848,1,0.2,27.2848,July 2020,Low Discount,10.0,0.8,July,2020,68.21199999999999
180,AMER-2020-116932,2020-07-21,Joanne Harris,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,UWJR92CASK,FinanceHub,801.568,2,0.2,50.098,July 2020,Low Discount,6.25,0.8,July,2020,200.39199999999994
181,AMER-2020-117163,2020-01-28,Joshua Short,United States,Seattle,AMER,NAMER,Kroger,1057,Retail,SMB,I9613SK37A,ChatBot Plugin,36.44,4,0.0,12.0252,January 2020,No Discount,33.0,1.0,January,2020,0.0
182,AMER-2020-117163,2020-01-28,Joshua Short,United States,Seattle,AMER,NAMER,Kroger,1057,Retail,SMB,0JWVKB90FM,ContactMatcher,333.0,3,0.2,-16.65,January 2020,Low Discount,-5.0,0.8,January,2020,83.25
183,AMER-2020-117163,2020-01-28,Joshua Short,United States,Seattle,AMER,NAMER,Kroger,1057,Retail,SMB,UIV6TGB9E5,Marketing Suite - Gold,57.23,1,0.0,14.3075,January 2020,No Discount,25.0,1.0,January,2020,0.0
184,AMER-2020-117317,2020-10-19,Caroline Burgess,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,7PPEVMTCKA,Support,13.44,3,0.0,6.5856,October 2020,No Discount,49.0,1.0,October,2020,0.0
185,AMER-2020-117380,2020-03-28,Alexandra Sharp,Mexico,Toluca,AMER,LATAM,Caterpillar,1016,Manufacturing,Enterprise,KZ5FO4X8S4,ContactMatcher,330.588,1,0.4,-143.2548,March 2020,Medium Discount,-43.33,0.6,March,2020,220.392
186,AMER-2020-117464,2020-07-22,Pippa Blake,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,MTJJB68AQF,ChatBot Plugin,11.52,4,0.0,3.2256,July 2020,No Discount,28.0,1.0,July,2020,0.0
187,AMER-2020-117464,2020-07-22,Pippa Blake,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,R69F4K1DAL,ContactMatcher,170.352,3,0.2,19.1646,July 2020,Low Discount,11.25,0.8,July,2020,42.587999999999994
188,AMER-2020-117464,2020-07-22,Pippa Blake,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,I0TE461BIJ,FinanceHub,717.72,3,0.2,71.772,July 2020,Low Discount,10.0,0.8,July,2020,179.42999999999995
189,AMER-2020-117464,2020-07-22,Pippa Blake,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,AZXE1X5T5G,Marketing Suite - Gold,236.5,10,0.0,68.585,July 2020,No Discount,29.0,1.0,July,2020,0.0
190,AMER-2020-117709,2020-05-04,Jake Berry,Brazil,Rio de Janeiro,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,5AA9ABLZM6,ContactMatcher,46.8,4,0.0,21.06,May 2020,No Discount,45.0,1.0,May,2020,0.0
191,AMER-2020-118192,2020-01-14,Faith Robertson,Mexico,Monterrey,AMER,LATAM,Anthem,1029,Healthcare,SMB,B7R2G3A150,ContactMatcher,3.438,2,0.7,-2.5212,January 2020,High Discount,-73.33,0.30000000000000004,January,2020,8.021999999999998
192,AMER-2020-118192,2020-01-14,Faith Robertson,Mexico,Monterrey,AMER,LATAM,Anthem,1029,Healthcare,SMB,D4Z08RLOMC,Support,37.408,7,0.2,13.0928,January 2020,Low Discount,35.0,0.8,January,2020,9.351999999999997
193,AMER-2020-118962,2020-08-05,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,2IIYIRAN77,FinanceHub,340.144,7,0.2,21.259,August 2020,Low Discount,6.25,0.8,August,2020,85.036
194,AMER-2020-118962,2020-08-05,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,"KXGXCS33MA, C15MBHGL0V",Support,131.9,5,0.0,63.1026,August 2020,No Discount,47.84,1.0,August,2020,0.0
195,AMER-2020-119137,2020-07-23,Sue Anderson,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,ILH5Z26GBC,ChatBot Plugin,9.24,1,0.2,0.924,July 2020,Low Discount,10.0,0.8,July,2020,2.3099999999999987
196,AMER-2020-119137,2020-07-23,Sue Anderson,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,2VG1LP736K,ContactMatcher,8.16,5,0.7,-5.712,July 2020,High Discount,-70.0,0.30000000000000004,July,2020,19.039999999999996
197,AMER-2020-119137,2020-07-23,Sue Anderson,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,"SY03L2AZJC, 684LD1AMQV",Data Smasher,1502.976,18,0.2,149.2488,July 2020,Low Discount,9.93,0.8,July,2020,375.7439999999999
198,AMER-2020-119144,2020-11-16,Faith Blake,United States,New York City,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,LHMPMVFOAB,Marketing Suite,305.9745,3,0.15,25.1979,November 2020,Low Discount,8.24,0.85,November,2020,53.99549999999999
199,AMER-2020-119144,2020-11-16,Faith Blake,United States,New York City,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,AR9J6TICL7,Marketing Suite - Gold,344.91,3,0.0,10.3473,November 2020,No Discount,3.0,1.0,November,2020,0.0
200,AMER-2020-119144,2020-11-16,Faith Blake,United States,New York City,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,XVGM353O6N,Site Analytics,79.968,4,0.2,-17.9928,November 2020,Low Discount,-22.5,0.8,November,2020,19.99199999999999
201,AMER-2020-119529,2020-11-03,Liam Robertson,Argentina,Buenos Aires,AMER,LATAM,Walt Disney,1097,Communications,Strategic,4Y3NW7XY6C,ContactMatcher,5.76,2,0.0,2.8224,November 2020,No Discount,49.0,1.0,November,2020,0.0
202,AMER-2020-120243,2020-12-27,Samantha Piper,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,LY82JGPO5Y,FinanceHub,11.56,4,0.0,5.4332,December 2020,No Discount,47.0,1.0,December,2020,0.0
203,AMER-2020-120313,2020-10-31,Joan Watson,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,F9IT1JO2BA,Site Analytics,73.584,2,0.2,8.2782,October 2020,Low Discount,11.25,0.8,October,2020,18.396
204,AMER-2020-120740,2020-04-15,Eric McLean,United States,New York City,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Enterprise,E3YP2RB5CT,OneView,106.96,2,0.0,31.0184,April 2020,No Discount,29.0,1.0,April,2020,0.0
205,AMER-2020-120740,2020-04-15,Eric McLean,United States,New York City,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Enterprise,5C3W1ZADCH,SaaS Connector Pack,187.76,4,0.0,76.9816,April 2020,No Discount,41.0,1.0,April,2020,0.0
